commentId,docketId,pdf_text
THE EPA FAILED TO DETERMINE THAT PM2.5 EMISSIONS FROM 
THE PROJECT WOULD BE SIGNIFICANT 
 For purposes of the Project’s PSD review for PM2.5, the EPA determined 
that the use of PM10 as a surrogate for PM2.5 was appropriate.42  Accordingly, the 
analysis of Project impacts on ambient air quality relied on modeling of estimated 
PM10 emissions.43  For a 24-hour averaging period, maximum project impacts from 
all Project sources were estimated at 6.1 µg/m3 of PM2.5 (on a PM10 as a surrogate 
basis).  On an annual basis, maximum Project impacts were modeled at 0.3 µg/m3.44  
Based on these modeled maximum impacts, the EPA concluded that operation of 
Victorville II would not cause a violation of the PM2.5 NAAQS.45  There are a 
number of problems with the EPA’s analyses and conclusions and the Applicant’s 
supporting documents, as shown below. 
 
A.  
Modeled PM2.5 Emissions from the Project’s Stationary 
 
Sources Exceed the PM10 Significant Impact Level 
The first step in determining whether a source would cause significant 
deterioration of air quality is to compare maximum modeled ambient air 
concentrations of attainment pollutants to established significant impact levels 
(“SILs”), also called significance levels.  A SIL for a given criteria pollutant and 
averaging period is defined as the ambient concentration produced by a source’s 
emissions below which the source is assumed to have a less-than-significant impact 
on air quality.  
 
The SILs for emissions of SO2, PM10, NOx, CO, and O3 in Class II areas can 
be found in the EPA’s NSR Manual,46 Table C-4.47  The SIL for PM10 established 
 
42 Statement of Basis, p. 9.  
43 Statement of Basis, p. 9 and footnote 15, p. 20. 
44 Statement of Basis, Table 7, p. 20; Sara Head, ENSR, Letter to Ed Pike, U.S. Environmental 
Protection Agency, San Francisco, CA, Subject: Supplement to Application for Prevention of 
Significant Deterioration Permit for Victorville 2 Hybrid Power Project (VV2), June 25, 2007; Docket 
No. EPA-R09-OAR-2008-0406-0009; Table 2, p. 5. 
45 Statement of Basis, p. 19. 
46 U.S. Environmental Protection Agency, New Source Review Workshop Manual, Prevention of 
Significant Deterioration and Nonattainment Area Permitting, Draft, October 1990; cited pages 
attached as Exhibit 1.  
47 NSR Manual, Table C-4, p. C.28, see Exhibit 1. 

 
July 7, 2008 
Page 14 
 
 
1994-034a 
                                           
for a 24-hour period is 1.0 µg/m3 for areas located within 100 kilometers of a Class I 
area.48  The Project is located within 100 kilometers of five Class I areas, and just 
outside of 100 kilometers from Joshua Tree National Park.49  The PM10 SIL on an 
annual basis is also 1.0 µg/m3.50  The EPA failed to identify that the modeled 24-
hour PM10 ambient air quality concentrations of 6.1 µg/m3 greatly exceeded the 
PM10 SIL of 1.0 µg/m3 established for a 24-hour period.  The EPA made no mention 
of the 24-hour and annual PM10 SILs, but instead noted that SILs for PM2.5 have 
not yet been established.51  
 
Because EPA followed the surrogate approach for PM2.5, the EPA should 
have compared modeled 24-hour PM10 emissions with the 24-hour PM10 SIL to 
determine significance for impacts on ambient air quality from Project emissions. 
Using the 24-hour PM10 SIL to determine significance of maximum project impacts 
is analogous to the use of the PM10 significant emissions rate to determine whether 
PSD applies for PM2.5.  The EPA used the PSD significant emissions rate to 
determine PSD applicability for the Project,52 but failed to explain why the PM10 
SILs are not equally applicable for determining significance.  
 
B.  
Fugitive Dust PM2.5 Emissions from the Project May Result in 
 
a Violation of the 24-Hour National Ambient Air Quality 
 
Standard for PM2.5  
In addition to PM2.5 emissions from the Project’s fossil-fuel powered 
stationary equipment and the cooling tower, the Project will also result in 
substantial fugitive dust particulate matter emissions due to wind erosion of the 
250-acre graded solar field and the two 20-acre and 30-acre graded construction 
laydown areas.  The Applicant intends to use a chemical dust suppressant on the 
graded areas during construction, but did not provide information on dust control of 
the graded solar field.53  Dust suppressants have been found to have little efficacy 
 
48 Ibid. 
49 Statement of Basis, p. 20. 
50 NSR Manual, Table C-4, p. C.28; see Exhibit 1. 
51 Statement of Basis, p. 19.  
52 Statement of Basis, Table 3, p. 9. 
53 California Energy Commission, Victorville 2 Hybrid Power Project, Application for Certification 
(07-AFC-1), San Bernardino County, Presiding Member’s Proposed Decision, CEC-800-2008-003-
PMPD, May 2008, p. 115; cited pages attached as Exhibit 2.  

 
July 7, 2008 
Page 15 
 
 
1994-034a 
t 
issions.57 
                                           
at suppressing small respirable dust particles.  Further, while chemical dus
suppressants have a relatively high initial efficiency, estimated to vary between 40 
and 98 percent, the control efficiency has been found to decay to zero within a few 
months.54  
 
In addition, fugitive dust emissions will result from entrained road dust 
emissions from operations and maintenance vehicles driving on the unpaved solar 
field, and entrained road dust from delivery and waste removal vehicles traveling 
on paved and unpaved roads off-site.  (The Applicant estimated that the Project will 
have 13 vehicles on site for operations and maintenance, which are estimated to 
drive a total of 79 miles per month on unpaved roads.)  
 
Major sources that belong to one of the 27 source categories under EPA’s CAA 
regulations at 40 CFR 52.21 must include fugitive emissions, i.e. emissions that 
cannot reasonably pass through a stack, chimney, vent, or other functionally 
equivalent opening, in their potential to emit (“PTE”).  The source category “Fossil 
fuel-fired steam electric plants of more than 250 million British thermal units per 
hour heat input” applied to the Project.55  Therefore, calculations of Project 
emissions must include fugitive emissions.56  The Applicant’s modeled Project 
PM2.5 emissions only accounted for the Project’s stationary emissions including the 
CTGs and duct burners, the auxiliary heater, the auxiliary boiler, the emergency 
diesel engine, and the cooling tower, but failed to account for fugitive dust 
particulate matter em
 
As mentioned before, modeling of the Project’s stationary source PM10 (as a 
surrogate for PM2.5) emissions resulted in a maximum project impact of 
6.1 µg/m3.58  Added to the background ambient concentration of 26 µg/m3, this 
results in a total impact of 32.1 µg/m3, less than 3 µg/m3 lower than 24-hour NAAQS 
of 35 µg/m3.  If the PM2.5 fraction of fugitive dust emissions were included in the 
 
54 T. Piechota, J. van Ee, J. Batista, K. Stave, D. James, University of Nevada, Las Vegas, and 
U.S. Environmental Protection Agency (Eds.), Potential Environmental Impacts of Dust 
Suppressants: “Avoiding Another Times Beach,” An Expert Panel Summary, Las Vegas, Nevada, 
May 30-31, 2002, Table 5, pp. 16 and 50; cited pages attached as Exhibit 3. 
55 Statement of Basis, p. 8.  
56 40 CFR 52.21(b)(iii)(z).  
57 See, for example, AFC, p. 6.3-66.  
58 Statement of Basis, Table 7, p. 20.  

 
July 7, 2008 
Page 16 
 
 
1994-034a 
                                           
modeling, the NAAQS would likely be exceeded.  Therefore, the Completeness 
Determination must be rescinded and the Applicant directed to estimate fugitive 
emissions and revise the dispersion modeling to include them.  
V. 
THE PROPOSED PSD PERMIT’S BACT DETERMINATIONS ARE 
INCOMPLETE AND DEFICIENT  
Under the Clean Air Act and its implementing regulations, EPA was required 
to include in the proposed PSD Permit emissions limits consistent with “best 
available control technology” for each pollutant subject to regulation under the 
Act.59  As shown below, the proposed PSD Permit lacks a BACT analysis and permit 
limits for emissions of greenhouse gases.  Also shown below, the proposed BACT 
limits for criteria pollutants suffer from a variety of other errors such as the failure 
to follow the top-down BACT procedure.  Finally, the proposed emission limits for 
PM10 (as a surrogate for PM2.5) and for CO suffer from the same fundamental 
flaw, i.e. the failure to set a BACT limit based on the maximum degree of reduction 
that is achievable.  
 
A. 
The Proposed PSD Permit Lacks a BACT Analysis and Permit 
Limits for Greenhouse Gas Emissions 
 
The Project will emit greenhouse gases, primarily carbon dioxide (“CO2”) and 
nitrous oxide (“N2O”) from combustion processes, and methane (“CH4”) from 
unburned natural gas due to leakage from the natural gas pipelines.  Other 
greenhouse gas emissions associated with the Project include sulfur hexafluoride 
(“SF6”), which is used as a gaseous insulator in the Project’s high-voltage circuit 
breakers, and hydrofluorocarbons (“HFCs”) and perfluorocarbons (“PFCs”), which 
are used in its refrigeration/chiller equipment.60  The Applicant estimated 2,020,664 
metric tons of annual CO2-equivalent emissions of these pollutants from the 
Project’s stationary sources and from circuit breaker leaks.61  
 
 
59 See 42 U.S.C. § 7475(a)(4). 
60 See Exhibit 1, pp. 78, 110 and 119-120. 
